/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-1-cpg-resolved.bin	tc1_flow3	CWE256_Plaintext_Storage_of_Password__basic_01.java	151	CWE256_Plaintext_Storage_of_Password__basic_01.java	164
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-16-cpg-resolved.bin	tc16_flow3	CWE256_Plaintext_Storage_of_Password__basic_16.java	146	CWE256_Plaintext_Storage_of_Password__basic_16.java	162
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-17-cpg-resolved.bin	tc17_flow1	CWE256_Plaintext_Storage_of_Password__basic_17.java	83	CWE256_Plaintext_Storage_of_Password__basic_17.java	86
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-17-cpg-resolved.bin	tc17_flow2	CWE256_Plaintext_Storage_of_Password__basic_17.java	230	CWE256_Plaintext_Storage_of_Password__basic_17.java	233
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-17-cpg-resolved.bin	tc17_flow3	CWE256_Plaintext_Storage_of_Password__basic_17.java	151	CWE256_Plaintext_Storage_of_Password__basic_17.java	165
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-18-cpg-resolved.bin	tc18_flow1	CWE256_Plaintext_Storage_of_Password__basic_21.java	81	CWE256_Plaintext_Storage_of_Password__basic_21.java	90
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-18-cpg-resolved.bin	tc18_flow2	CWE256_Plaintext_Storage_of_Password__basic_21.java	167	CWE256_Plaintext_Storage_of_Password__basic_21.java	182
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-18-cpg-resolved.bin	tc18_flow3	CWE256_Plaintext_Storage_of_Password__basic_21.java	259	CWE256_Plaintext_Storage_of_Password__basic_21.java	268
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-18-cpg-resolved.bin	tc18_flow4	CWE256_Plaintext_Storage_of_Password__basic_21.java	341	CWE256_Plaintext_Storage_of_Password__basic_21.java	361
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-19-cpg-resolved.bin	tc19_flow1	CWE256_Plaintext_Storage_of_Password__basic_22a.java	78	CWE256_Plaintext_Storage_of_Password__basic_22b.java	40
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-19-cpg-resolved.bin	tc19_flow2	CWE256_Plaintext_Storage_of_Password__basic_22a.java	134	CWE256_Plaintext_Storage_of_Password__basic_22b.java	85
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-19-cpg-resolved.bin	tc19_flow3	CWE256_Plaintext_Storage_of_Password__basic_22a.java	177	CWE256_Plaintext_Storage_of_Password__basic_22b.java	129
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-19-cpg-resolved.bin	tc19_flow4	CWE256_Plaintext_Storage_of_Password__basic_22a.java	220	CWE256_Plaintext_Storage_of_Password__basic_22b.java	175
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-20-cpg-resolved.bin	tc20_flow1	CWE256_Plaintext_Storage_of_Password__basic_31.java	80	CWE256_Plaintext_Storage_of_Password__basic_31.java	87
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-20-cpg-resolved.bin	tc20_flow2	CWE256_Plaintext_Storage_of_Password__basic_31.java	247	CWE256_Plaintext_Storage_of_Password__basic_31.java	253
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-20-cpg-resolved.bin	tc20_flow3	CWE256_Plaintext_Storage_of_Password__basic_31.java	161	CWE256_Plaintext_Storage_of_Password__basic_31.java	179
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-21-cpg-resolved.bin	tc21_flow1	CWE256_Plaintext_Storage_of_Password__basic_41.java	109	CWE256_Plaintext_Storage_of_Password__basic_41.java	45
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-21-cpg-resolved.bin	tc21_flow2	CWE256_Plaintext_Storage_of_Password__basic_41.java	282	CWE256_Plaintext_Storage_of_Password__basic_41.java	206
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-21-cpg-resolved.bin	tc21_flow3	CWE256_Plaintext_Storage_of_Password__basic_41.java	188	CWE256_Plaintext_Storage_of_Password__basic_41.java	123
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-22-cpg-resolved.bin	tc22_flow1	CWE256_Plaintext_Storage_of_Password__basic_42.java	78	CWE256_Plaintext_Storage_of_Password__basic_42.java	87
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-22-cpg-resolved.bin	tc22_flow2	CWE256_Plaintext_Storage_of_Password__basic_42.java	237	CWE256_Plaintext_Storage_of_Password__basic_42.java	245
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-22-cpg-resolved.bin	tc22_flow3	CWE256_Plaintext_Storage_of_Password__basic_42.java	152	CWE256_Plaintext_Storage_of_Password__basic_42.java	172
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-23-cpg-resolved.bin	tc23_flow1	CWE256_Plaintext_Storage_of_Password__basic_45.java	114	CWE256_Plaintext_Storage_of_Password__basic_45.java	50
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-23-cpg-resolved.bin	tc23_flow2	CWE256_Plaintext_Storage_of_Password__basic_45.java	291	CWE256_Plaintext_Storage_of_Password__basic_45.java	215
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-23-cpg-resolved.bin	tc23_flow3	CWE256_Plaintext_Storage_of_Password__basic_45.java	195	CWE256_Plaintext_Storage_of_Password__basic_45.java	130
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-24-cpg-resolved.bin	tc24_flow1	CWE256_Plaintext_Storage_of_Password__basic_51a.java	74	CWE256_Plaintext_Storage_of_Password__basic_51b.java	40
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-24-cpg-resolved.bin	tc24_flow2	CWE256_Plaintext_Storage_of_Password__basic_51a.java	175	CWE256_Plaintext_Storage_of_Password__basic_51b.java	103
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-24-cpg-resolved.bin	tc24_flow3	CWE256_Plaintext_Storage_of_Password__basic_51a.java	122	CWE256_Plaintext_Storage_of_Password__basic_51b.java	72
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-25-cpg-resolved.bin	tc25_flow1	CWE256_Plaintext_Storage_of_Password__basic_52a.java	74	CWE256_Plaintext_Storage_of_Password__basic_52c.java	40
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-25-cpg-resolved.bin	tc25_flow2	CWE256_Plaintext_Storage_of_Password__basic_52a.java	175	CWE256_Plaintext_Storage_of_Password__basic_52c.java	103
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-25-cpg-resolved.bin	tc25_flow3	CWE256_Plaintext_Storage_of_Password__basic_52a.java	122	CWE256_Plaintext_Storage_of_Password__basic_52c.java	72
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-26-cpg-resolved.bin	tc26_flow1	CWE256_Plaintext_Storage_of_Password__basic_53a.java	74	CWE256_Plaintext_Storage_of_Password__basic_53d.java	40
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-26-cpg-resolved.bin	tc26_flow2	CWE256_Plaintext_Storage_of_Password__basic_53a.java	175	CWE256_Plaintext_Storage_of_Password__basic_53d.java	103
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-26-cpg-resolved.bin	tc26_flow3	CWE256_Plaintext_Storage_of_Password__basic_53a.java	122	CWE256_Plaintext_Storage_of_Password__basic_53d.java	72
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-27-cpg-resolved.bin	tc27_flow1	CWE256_Plaintext_Storage_of_Password__basic_54a.java	74	CWE256_Plaintext_Storage_of_Password__basic_54e.java	40
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-27-cpg-resolved.bin	tc27_flow2	CWE256_Plaintext_Storage_of_Password__basic_54a.java	175	CWE256_Plaintext_Storage_of_Password__basic_54e.java	103
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-27-cpg-resolved.bin	tc27_flow3	CWE256_Plaintext_Storage_of_Password__basic_54a.java	122	CWE256_Plaintext_Storage_of_Password__basic_54e.java	72
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-28-cpg-resolved.bin	tc28_flow1	CWE256_Plaintext_Storage_of_Password__basic_61b.java	74	CWE256_Plaintext_Storage_of_Password__basic_61a.java	41
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-28-cpg-resolved.bin	tc28_flow2	CWE256_Plaintext_Storage_of_Password__basic_61b.java	169	CWE256_Plaintext_Storage_of_Password__basic_61a.java	112
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-28-cpg-resolved.bin	tc28_flow3	CWE256_Plaintext_Storage_of_Password__basic_61b.java	116	CWE256_Plaintext_Storage_of_Password__basic_61a.java	80
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-29-cpg-resolved.bin	tc29_flow1	CWE256_Plaintext_Storage_of_Password__basic_66a.java	74	CWE256_Plaintext_Storage_of_Password__basic_66b.java	41
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-29-cpg-resolved.bin	tc29_flow2	CWE256_Plaintext_Storage_of_Password__basic_66a.java	179	CWE256_Plaintext_Storage_of_Password__basic_66b.java	106
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-29-cpg-resolved.bin	tc29_flow3	CWE256_Plaintext_Storage_of_Password__basic_66a.java	124	CWE256_Plaintext_Storage_of_Password__basic_66b.java	74
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-30-cpg-resolved.bin	tc30_flow1	CWE256_Plaintext_Storage_of_Password__basic_67a.java	79	CWE256_Plaintext_Storage_of_Password__basic_67b.java	41
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-30-cpg-resolved.bin	tc30_flow2	CWE256_Plaintext_Storage_of_Password__basic_67a.java	184	CWE256_Plaintext_Storage_of_Password__basic_67b.java	106
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-30-cpg-resolved.bin	tc30_flow3	CWE256_Plaintext_Storage_of_Password__basic_67a.java	129	CWE256_Plaintext_Storage_of_Password__basic_67b.java	74
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-31-cpg-resolved.bin	tc31_flow1	CWE256_Plaintext_Storage_of_Password__basic_68a.java	75	CWE256_Plaintext_Storage_of_Password__basic_68b.java	41
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-31-cpg-resolved.bin	tc31_flow2	CWE256_Plaintext_Storage_of_Password__basic_68a.java	174	CWE256_Plaintext_Storage_of_Password__basic_68b.java	106
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-31-cpg-resolved.bin	tc31_flow3	CWE256_Plaintext_Storage_of_Password__basic_68a.java	122	CWE256_Plaintext_Storage_of_Password__basic_68b.java	74
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-32-cpg-resolved.bin	tc32_flow1	CWE256_Plaintext_Storage_of_Password__basic_71a.java	74	CWE256_Plaintext_Storage_of_Password__basic_71b.java	41
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-32-cpg-resolved.bin	tc32_flow2	CWE256_Plaintext_Storage_of_Password__basic_71a.java	175	CWE256_Plaintext_Storage_of_Password__basic_71b.java	106
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-32-cpg-resolved.bin	tc32_flow3	CWE256_Plaintext_Storage_of_Password__basic_71a.java	122	CWE256_Plaintext_Storage_of_Password__basic_71b.java	74
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-33-cpg-resolved.bin	tc33_flow1	CWE256_Plaintext_Storage_of_Password__basic_72a.java	75	CWE256_Plaintext_Storage_of_Password__basic_72b.java	42
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-33-cpg-resolved.bin	tc33_flow2	CWE256_Plaintext_Storage_of_Password__basic_72a.java	184	CWE256_Plaintext_Storage_of_Password__basic_72b.java	107
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-33-cpg-resolved.bin	tc33_flow3	CWE256_Plaintext_Storage_of_Password__basic_72a.java	127	CWE256_Plaintext_Storage_of_Password__basic_72b.java	75
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-34-cpg-resolved.bin	tc34_flow1	CWE256_Plaintext_Storage_of_Password__basic_73a.java	75	CWE256_Plaintext_Storage_of_Password__basic_73b.java	42
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-34-cpg-resolved.bin	tc34_flow2	CWE256_Plaintext_Storage_of_Password__basic_73a.java	184	CWE256_Plaintext_Storage_of_Password__basic_73b.java	107
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-34-cpg-resolved.bin	tc34_flow3	CWE256_Plaintext_Storage_of_Password__basic_73a.java	127	CWE256_Plaintext_Storage_of_Password__basic_73b.java	75
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-35-cpg-resolved.bin	tc35_flow1	CWE256_Plaintext_Storage_of_Password__basic_74a.java	75	CWE256_Plaintext_Storage_of_Password__basic_74b.java	42
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-35-cpg-resolved.bin	tc35_flow2	CWE256_Plaintext_Storage_of_Password__basic_74a.java	184	CWE256_Plaintext_Storage_of_Password__basic_74b.java	107
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-35-cpg-resolved.bin	tc35_flow3	CWE256_Plaintext_Storage_of_Password__basic_74a.java	127	CWE256_Plaintext_Storage_of_Password__basic_74b.java	75
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-36-cpg-resolved.bin	tc36_flow3	CWE256_Plaintext_Storage_of_Password__basic_75a.java	167	CWE256_Plaintext_Storage_of_Password__basic_75b.java	128
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-37-cpg-resolved.bin	tc37_flow1	CWE256_Plaintext_Storage_of_Password__basic_81a.java	74	CWE256_Plaintext_Storage_of_Password__basic_81_bad.java	40
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-37-cpg-resolved.bin	tc37_flow2	CWE256_Plaintext_Storage_of_Password__basic_81a.java	177	CWE256_Plaintext_Storage_of_Password__basic_81_goodB2G.java	39
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe256_cpg/cwe256-37-cpg-resolved.bin	tc37_flow3	CWE256_Plaintext_Storage_of_Password__basic_81a.java	123	CWE256_Plaintext_Storage_of_Password__basic_81_goodG2B.java	40
