/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-1-cpg-resolved.bin	tc1_flow2	CWE83_XSS_Attribute__Servlet_File_01.java	120	CWE83_XSS_Attribute__Servlet_File_01.java	125
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-11-cpg-resolved.bin	tc11_flow2	CWE83_XSS_Attribute__Servlet_File_11.java	129	CWE83_XSS_Attribute__Servlet_File_11.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-11-cpg-resolved.bin	tc11_flow3	CWE83_XSS_Attribute__Servlet_File_11.java	148	CWE83_XSS_Attribute__Servlet_File_11.java	160
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-12-cpg-resolved.bin	tc12_flow2	CWE83_XSS_Attribute__Servlet_File_12.java	124	CWE83_XSS_Attribute__Servlet_File_12.java	137
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-13-cpg-resolved.bin	tc13_flow2	CWE83_XSS_Attribute__Servlet_File_13.java	129	CWE83_XSS_Attribute__Servlet_File_13.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-13-cpg-resolved.bin	tc13_flow3	CWE83_XSS_Attribute__Servlet_File_13.java	148	CWE83_XSS_Attribute__Servlet_File_13.java	160
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-14-cpg-resolved.bin	tc14_flow2	CWE83_XSS_Attribute__Servlet_File_14.java	129	CWE83_XSS_Attribute__Servlet_File_14.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-14-cpg-resolved.bin	tc14_flow3	CWE83_XSS_Attribute__Servlet_File_14.java	148	CWE83_XSS_Attribute__Servlet_File_14.java	160
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-15-cpg-resolved.bin	tc15_flow2	CWE83_XSS_Attribute__Servlet_File_15.java	131	CWE83_XSS_Attribute__Servlet_File_15.java	138
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-15-cpg-resolved.bin	tc15_flow3	CWE83_XSS_Attribute__Servlet_File_15.java	152	CWE83_XSS_Attribute__Servlet_File_15.java	164
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-16-cpg-resolved.bin	tc16_flow2	CWE83_XSS_Attribute__Servlet_File_16.java	119	CWE83_XSS_Attribute__Servlet_File_16.java	126
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-17-cpg-resolved.bin	tc17_flow2	CWE83_XSS_Attribute__Servlet_File_17.java	118	CWE83_XSS_Attribute__Servlet_File_17.java	125
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-18-cpg-resolved.bin	tc18_flow2	CWE83_XSS_Attribute__Servlet_File_21.java	169	CWE83_XSS_Attribute__Servlet_File_21.java	150
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-18-cpg-resolved.bin	tc18_flow3	CWE83_XSS_Attribute__Servlet_File_21.java	199	CWE83_XSS_Attribute__Servlet_File_21.java	187
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-19-cpg-resolved.bin	tc19_flow2	CWE83_XSS_Attribute__Servlet_File_22b.java	125	CWE83_XSS_Attribute__Servlet_File_22a.java	66
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-19-cpg-resolved.bin	tc19_flow3	CWE83_XSS_Attribute__Servlet_File_22b.java	140	CWE83_XSS_Attribute__Servlet_File_22a.java	82
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-20-cpg-resolved.bin	tc20_flow2	CWE83_XSS_Attribute__Servlet_File_31.java	131	CWE83_XSS_Attribute__Servlet_File_31.java	141
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-21-cpg-resolved.bin	tc21_flow2	CWE83_XSS_Attribute__Servlet_File_41.java	136	CWE83_XSS_Attribute__Servlet_File_41.java	125
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-22-cpg-resolved.bin	tc22_flow2	CWE83_XSS_Attribute__Servlet_File_42.java	121	CWE83_XSS_Attribute__Servlet_File_42.java	134
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-23-cpg-resolved.bin	tc23_flow2	CWE83_XSS_Attribute__Servlet_File_45.java	144	CWE83_XSS_Attribute__Servlet_File_45.java	133
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-24-cpg-resolved.bin	tc24_flow2	CWE83_XSS_Attribute__Servlet_File_51a.java	114	CWE83_XSS_Attribute__Servlet_File_51b.java	42
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-25-cpg-resolved.bin	tc25_flow2	CWE83_XSS_Attribute__Servlet_File_52a.java	115	CWE83_XSS_Attribute__Servlet_File_52c.java	43
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-26-cpg-resolved.bin	tc26_flow2	CWE83_XSS_Attribute__Servlet_File_53a.java	115	CWE83_XSS_Attribute__Servlet_File_53d.java	43
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-27-cpg-resolved.bin	tc27_flow2	CWE83_XSS_Attribute__Servlet_File_54a.java	115	CWE83_XSS_Attribute__Servlet_File_54e.java	43
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-28-cpg-resolved.bin	tc28_flow2	CWE83_XSS_Attribute__Servlet_File_61b.java	110	CWE83_XSS_Attribute__Servlet_File_61a.java	50
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-29-cpg-resolved.bin	tc29_flow2	CWE83_XSS_Attribute__Servlet_File_66a.java	117	CWE83_XSS_Attribute__Servlet_File_66b.java	45
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-30-cpg-resolved.bin	tc30_flow2	CWE83_XSS_Attribute__Servlet_File_67a.java	122	CWE83_XSS_Attribute__Servlet_File_67b.java	45
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-31-cpg-resolved.bin	tc31_flow2	CWE83_XSS_Attribute__Servlet_File_68a.java	114	CWE83_XSS_Attribute__Servlet_File_68b.java	44
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-32-cpg-resolved.bin	tc32_flow2	CWE83_XSS_Attribute__Servlet_File_71a.java	115	CWE83_XSS_Attribute__Servlet_File_71b.java	45
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-33-cpg-resolved.bin	tc33_flow2	CWE83_XSS_Attribute__Servlet_File_72a.java	120	CWE83_XSS_Attribute__Servlet_File_72b.java	46
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-34-cpg-resolved.bin	tc34_flow2	CWE83_XSS_Attribute__Servlet_File_73a.java	120	CWE83_XSS_Attribute__Servlet_File_73b.java	46
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-35-cpg-resolved.bin	tc35_flow2	CWE83_XSS_Attribute__Servlet_File_74a.java	120	CWE83_XSS_Attribute__Servlet_File_74b.java	46
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-36-cpg-resolved.bin	tc36_flow2	CWE83_XSS_Attribute__Servlet_File_75a.java	160	CWE83_XSS_Attribute__Servlet_File_75b.java	101
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-37-cpg-resolved.bin	tc37_flow2	CWE83_XSS_Attribute__Servlet_File_81a.java	116	CWE83_XSS_Attribute__Servlet_File_81_goodG2B.java	31
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-38-cpg-resolved.bin	tc38_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_01.java	49	CWE83_XSS_Attribute__Servlet_PropertiesFile_01.java	75
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-38-cpg-resolved.bin	tc38_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_01.java	91	CWE83_XSS_Attribute__Servlet_PropertiesFile_01.java	96
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-39-cpg-resolved.bin	tc39_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_02.java	47	CWE83_XSS_Attribute__Servlet_PropertiesFile_02.java	80
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-39-cpg-resolved.bin	tc39_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_02.java	99	CWE83_XSS_Attribute__Servlet_PropertiesFile_02.java	106
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-39-cpg-resolved.bin	tc39_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_02.java	118	CWE83_XSS_Attribute__Servlet_PropertiesFile_02.java	130
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-40-cpg-resolved.bin	tc40_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_03.java	47	CWE83_XSS_Attribute__Servlet_PropertiesFile_03.java	80
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-40-cpg-resolved.bin	tc40_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_03.java	99	CWE83_XSS_Attribute__Servlet_PropertiesFile_03.java	106
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-40-cpg-resolved.bin	tc40_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_03.java	118	CWE83_XSS_Attribute__Servlet_PropertiesFile_03.java	130
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-41-cpg-resolved.bin	tc41_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_04.java	54	CWE83_XSS_Attribute__Servlet_PropertiesFile_04.java	87
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-41-cpg-resolved.bin	tc41_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_04.java	106	CWE83_XSS_Attribute__Servlet_PropertiesFile_04.java	113
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-41-cpg-resolved.bin	tc41_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_04.java	125	CWE83_XSS_Attribute__Servlet_PropertiesFile_04.java	137
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-42-cpg-resolved.bin	tc42_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_05.java	54	CWE83_XSS_Attribute__Servlet_PropertiesFile_05.java	87
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-42-cpg-resolved.bin	tc42_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_05.java	106	CWE83_XSS_Attribute__Servlet_PropertiesFile_05.java	113
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-42-cpg-resolved.bin	tc42_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_05.java	125	CWE83_XSS_Attribute__Servlet_PropertiesFile_05.java	137
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-43-cpg-resolved.bin	tc43_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_06.java	53	CWE83_XSS_Attribute__Servlet_PropertiesFile_06.java	86
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-43-cpg-resolved.bin	tc43_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_06.java	105	CWE83_XSS_Attribute__Servlet_PropertiesFile_06.java	112
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-43-cpg-resolved.bin	tc43_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_06.java	124	CWE83_XSS_Attribute__Servlet_PropertiesFile_06.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-44-cpg-resolved.bin	tc44_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_07.java	53	CWE83_XSS_Attribute__Servlet_PropertiesFile_07.java	86
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-44-cpg-resolved.bin	tc44_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_07.java	105	CWE83_XSS_Attribute__Servlet_PropertiesFile_07.java	112
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-44-cpg-resolved.bin	tc44_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_07.java	124	CWE83_XSS_Attribute__Servlet_PropertiesFile_07.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-45-cpg-resolved.bin	tc45_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_08.java	61	CWE83_XSS_Attribute__Servlet_PropertiesFile_08.java	94
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-45-cpg-resolved.bin	tc45_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_08.java	113	CWE83_XSS_Attribute__Servlet_PropertiesFile_08.java	120
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-45-cpg-resolved.bin	tc45_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_08.java	132	CWE83_XSS_Attribute__Servlet_PropertiesFile_08.java	144
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-46-cpg-resolved.bin	tc46_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_09.java	47	CWE83_XSS_Attribute__Servlet_PropertiesFile_09.java	80
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-46-cpg-resolved.bin	tc46_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_09.java	99	CWE83_XSS_Attribute__Servlet_PropertiesFile_09.java	106
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-46-cpg-resolved.bin	tc46_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_09.java	118	CWE83_XSS_Attribute__Servlet_PropertiesFile_09.java	130
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-47-cpg-resolved.bin	tc47_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_10.java	47	CWE83_XSS_Attribute__Servlet_PropertiesFile_10.java	80
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-47-cpg-resolved.bin	tc47_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_10.java	99	CWE83_XSS_Attribute__Servlet_PropertiesFile_10.java	106
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-47-cpg-resolved.bin	tc47_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_10.java	118	CWE83_XSS_Attribute__Servlet_PropertiesFile_10.java	130
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-48-cpg-resolved.bin	tc48_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_11.java	47	CWE83_XSS_Attribute__Servlet_PropertiesFile_11.java	80
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-48-cpg-resolved.bin	tc48_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_11.java	99	CWE83_XSS_Attribute__Servlet_PropertiesFile_11.java	106
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-48-cpg-resolved.bin	tc48_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_11.java	118	CWE83_XSS_Attribute__Servlet_PropertiesFile_11.java	130
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-49-cpg-resolved.bin	tc49_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_12.java	47	CWE83_XSS_Attribute__Servlet_PropertiesFile_12.java	81
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-49-cpg-resolved.bin	tc49_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_12.java	94	CWE83_XSS_Attribute__Servlet_PropertiesFile_12.java	107
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-50-cpg-resolved.bin	tc50_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_13.java	47	CWE83_XSS_Attribute__Servlet_PropertiesFile_13.java	80
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-50-cpg-resolved.bin	tc50_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_13.java	99	CWE83_XSS_Attribute__Servlet_PropertiesFile_13.java	106
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-50-cpg-resolved.bin	tc50_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_13.java	118	CWE83_XSS_Attribute__Servlet_PropertiesFile_13.java	130
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-51-cpg-resolved.bin	tc51_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_14.java	47	CWE83_XSS_Attribute__Servlet_PropertiesFile_14.java	80
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-51-cpg-resolved.bin	tc51_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_14.java	99	CWE83_XSS_Attribute__Servlet_PropertiesFile_14.java	106
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-51-cpg-resolved.bin	tc51_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_14.java	118	CWE83_XSS_Attribute__Servlet_PropertiesFile_14.java	130
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-52-cpg-resolved.bin	tc52_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_15.java	49	CWE83_XSS_Attribute__Servlet_PropertiesFile_15.java	82
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-52-cpg-resolved.bin	tc52_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_15.java	101	CWE83_XSS_Attribute__Servlet_PropertiesFile_15.java	108
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-52-cpg-resolved.bin	tc52_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_15.java	122	CWE83_XSS_Attribute__Servlet_PropertiesFile_15.java	134
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-53-cpg-resolved.bin	tc53_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_16.java	48	CWE83_XSS_Attribute__Servlet_PropertiesFile_16.java	76
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-53-cpg-resolved.bin	tc53_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_16.java	89	CWE83_XSS_Attribute__Servlet_PropertiesFile_16.java	96
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-54-cpg-resolved.bin	tc54_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_17.java	49	CWE83_XSS_Attribute__Servlet_PropertiesFile_17.java	77
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-54-cpg-resolved.bin	tc54_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_17.java	89	CWE83_XSS_Attribute__Servlet_PropertiesFile_17.java	96
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-55-cpg-resolved.bin	tc55_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_21.java	66	CWE83_XSS_Attribute__Servlet_PropertiesFile_21.java	45
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-55-cpg-resolved.bin	tc55_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_21.java	139	CWE83_XSS_Attribute__Servlet_PropertiesFile_21.java	120
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-55-cpg-resolved.bin	tc55_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_21.java	169	CWE83_XSS_Attribute__Servlet_PropertiesFile_21.java	157
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-56-cpg-resolved.bin	tc56_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_22b.java	48	CWE83_XSS_Attribute__Servlet_PropertiesFile_22a.java	39
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-56-cpg-resolved.bin	tc56_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_22b.java	95	CWE83_XSS_Attribute__Servlet_PropertiesFile_22a.java	66
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-56-cpg-resolved.bin	tc56_flow3	CWE83_XSS_Attribute__Servlet_PropertiesFile_22b.java	110	CWE83_XSS_Attribute__Servlet_PropertiesFile_22a.java	82
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-57-cpg-resolved.bin	tc57_flow1	CWE83_XSS_Attribute__Servlet_PropertiesFile_31.java	52	CWE83_XSS_Attribute__Servlet_PropertiesFile_31.java	83
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe83_cpg/cwe83-57-cpg-resolved.bin	tc57_flow2	CWE83_XSS_Attribute__Servlet_PropertiesFile_31.java	102	CWE83_XSS_Attribute__Servlet_PropertiesFile_31.java	112
