/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-1-cpg-resolved.bin	tc1_flow2	CWE601_Open_Redirect__Servlet_File_01.java	137	CWE601_Open_Redirect__Servlet_File_01.java	155
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-25-cpg-resolved.bin	tc25_flow2	CWE601_Open_Redirect__Servlet_File_52a.java	115	CWE601_Open_Redirect__Servlet_File_52c.java	73
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-26-cpg-resolved.bin	tc26_flow2	CWE601_Open_Redirect__Servlet_File_53a.java	115	CWE601_Open_Redirect__Servlet_File_53d.java	73
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-27-cpg-resolved.bin	tc27_flow2	CWE601_Open_Redirect__Servlet_File_54a.java	115	CWE601_Open_Redirect__Servlet_File_54e.java	73
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-28-cpg-resolved.bin	tc28_flow2	CWE601_Open_Redirect__Servlet_File_61b.java	110	CWE601_Open_Redirect__Servlet_File_61a.java	80
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-29-cpg-resolved.bin	tc29_flow2	CWE601_Open_Redirect__Servlet_File_66a.java	117	CWE601_Open_Redirect__Servlet_File_66b.java	75
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-30-cpg-resolved.bin	tc30_flow2	CWE601_Open_Redirect__Servlet_File_67a.java	122	CWE601_Open_Redirect__Servlet_File_67b.java	75
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-31-cpg-resolved.bin	tc31_flow2	CWE601_Open_Redirect__Servlet_File_68a.java	114	CWE601_Open_Redirect__Servlet_File_68b.java	74
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-32-cpg-resolved.bin	tc32_flow2	CWE601_Open_Redirect__Servlet_File_71a.java	115	CWE601_Open_Redirect__Servlet_File_71b.java	75
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-33-cpg-resolved.bin	tc33_flow2	CWE601_Open_Redirect__Servlet_File_72a.java	120	CWE601_Open_Redirect__Servlet_File_72b.java	76
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-34-cpg-resolved.bin	tc34_flow2	CWE601_Open_Redirect__Servlet_File_73a.java	120	CWE601_Open_Redirect__Servlet_File_73b.java	76
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-35-cpg-resolved.bin	tc35_flow2	CWE601_Open_Redirect__Servlet_File_74a.java	120	CWE601_Open_Redirect__Servlet_File_74b.java	76
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-36-cpg-resolved.bin	tc36_flow2	CWE601_Open_Redirect__Servlet_File_75a.java	160	CWE601_Open_Redirect__Servlet_File_75b.java	131
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-37-cpg-resolved.bin	tc37_flow2	CWE601_Open_Redirect__Servlet_File_81a.java	116	CWE601_Open_Redirect__Servlet_File_81_goodG2B.java	47
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-38-cpg-resolved.bin	tc38_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_01.java	52	CWE601_Open_Redirect__Servlet_PropertiesFile_01.java	91
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-38-cpg-resolved.bin	tc38_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_01.java	108	CWE601_Open_Redirect__Servlet_PropertiesFile_01.java	126
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-39-cpg-resolved.bin	tc39_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_02.java	50	CWE601_Open_Redirect__Servlet_PropertiesFile_02.java	96
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-39-cpg-resolved.bin	tc39_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_02.java	116	CWE601_Open_Redirect__Servlet_PropertiesFile_02.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-39-cpg-resolved.bin	tc39_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_02.java	149	CWE601_Open_Redirect__Servlet_PropertiesFile_02.java	174
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-40-cpg-resolved.bin	tc40_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_03.java	50	CWE601_Open_Redirect__Servlet_PropertiesFile_03.java	96
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-40-cpg-resolved.bin	tc40_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_03.java	116	CWE601_Open_Redirect__Servlet_PropertiesFile_03.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-40-cpg-resolved.bin	tc40_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_03.java	149	CWE601_Open_Redirect__Servlet_PropertiesFile_03.java	174
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-41-cpg-resolved.bin	tc41_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_04.java	57	CWE601_Open_Redirect__Servlet_PropertiesFile_04.java	103
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-41-cpg-resolved.bin	tc41_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_04.java	123	CWE601_Open_Redirect__Servlet_PropertiesFile_04.java	143
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-41-cpg-resolved.bin	tc41_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_04.java	156	CWE601_Open_Redirect__Servlet_PropertiesFile_04.java	181
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-42-cpg-resolved.bin	tc42_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_05.java	57	CWE601_Open_Redirect__Servlet_PropertiesFile_05.java	103
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-42-cpg-resolved.bin	tc42_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_05.java	123	CWE601_Open_Redirect__Servlet_PropertiesFile_05.java	143
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-42-cpg-resolved.bin	tc42_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_05.java	156	CWE601_Open_Redirect__Servlet_PropertiesFile_05.java	181
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-43-cpg-resolved.bin	tc43_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_06.java	56	CWE601_Open_Redirect__Servlet_PropertiesFile_06.java	102
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-43-cpg-resolved.bin	tc43_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_06.java	122	CWE601_Open_Redirect__Servlet_PropertiesFile_06.java	142
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-43-cpg-resolved.bin	tc43_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_06.java	155	CWE601_Open_Redirect__Servlet_PropertiesFile_06.java	180
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-44-cpg-resolved.bin	tc44_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_07.java	56	CWE601_Open_Redirect__Servlet_PropertiesFile_07.java	102
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-44-cpg-resolved.bin	tc44_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_07.java	122	CWE601_Open_Redirect__Servlet_PropertiesFile_07.java	142
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-44-cpg-resolved.bin	tc44_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_07.java	155	CWE601_Open_Redirect__Servlet_PropertiesFile_07.java	180
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-45-cpg-resolved.bin	tc45_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_08.java	64	CWE601_Open_Redirect__Servlet_PropertiesFile_08.java	110
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-45-cpg-resolved.bin	tc45_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_08.java	130	CWE601_Open_Redirect__Servlet_PropertiesFile_08.java	150
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-45-cpg-resolved.bin	tc45_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_08.java	163	CWE601_Open_Redirect__Servlet_PropertiesFile_08.java	188
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-46-cpg-resolved.bin	tc46_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_09.java	50	CWE601_Open_Redirect__Servlet_PropertiesFile_09.java	96
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-46-cpg-resolved.bin	tc46_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_09.java	116	CWE601_Open_Redirect__Servlet_PropertiesFile_09.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-46-cpg-resolved.bin	tc46_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_09.java	149	CWE601_Open_Redirect__Servlet_PropertiesFile_09.java	174
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-47-cpg-resolved.bin	tc47_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_10.java	50	CWE601_Open_Redirect__Servlet_PropertiesFile_10.java	96
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-47-cpg-resolved.bin	tc47_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_10.java	116	CWE601_Open_Redirect__Servlet_PropertiesFile_10.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-47-cpg-resolved.bin	tc47_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_10.java	149	CWE601_Open_Redirect__Servlet_PropertiesFile_10.java	174
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-48-cpg-resolved.bin	tc48_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_11.java	50	CWE601_Open_Redirect__Servlet_PropertiesFile_11.java	96
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-48-cpg-resolved.bin	tc48_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_11.java	116	CWE601_Open_Redirect__Servlet_PropertiesFile_11.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-48-cpg-resolved.bin	tc48_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_11.java	149	CWE601_Open_Redirect__Servlet_PropertiesFile_11.java	174
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-49-cpg-resolved.bin	tc49_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_12.java	50	CWE601_Open_Redirect__Servlet_PropertiesFile_12.java	97
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-49-cpg-resolved.bin	tc49_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_12.java	111	CWE601_Open_Redirect__Servlet_PropertiesFile_12.java	137
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-50-cpg-resolved.bin	tc50_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_13.java	50	CWE601_Open_Redirect__Servlet_PropertiesFile_13.java	96
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-50-cpg-resolved.bin	tc50_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_13.java	116	CWE601_Open_Redirect__Servlet_PropertiesFile_13.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-50-cpg-resolved.bin	tc50_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_13.java	149	CWE601_Open_Redirect__Servlet_PropertiesFile_13.java	174
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-51-cpg-resolved.bin	tc51_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_14.java	50	CWE601_Open_Redirect__Servlet_PropertiesFile_14.java	96
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-51-cpg-resolved.bin	tc51_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_14.java	116	CWE601_Open_Redirect__Servlet_PropertiesFile_14.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-51-cpg-resolved.bin	tc51_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_14.java	149	CWE601_Open_Redirect__Servlet_PropertiesFile_14.java	174
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-52-cpg-resolved.bin	tc52_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_15.java	52	CWE601_Open_Redirect__Servlet_PropertiesFile_15.java	98
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-52-cpg-resolved.bin	tc52_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_15.java	118	CWE601_Open_Redirect__Servlet_PropertiesFile_15.java	138
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-52-cpg-resolved.bin	tc52_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_15.java	153	CWE601_Open_Redirect__Servlet_PropertiesFile_15.java	178
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-53-cpg-resolved.bin	tc53_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_16.java	51	CWE601_Open_Redirect__Servlet_PropertiesFile_16.java	92
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-53-cpg-resolved.bin	tc53_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_16.java	106	CWE601_Open_Redirect__Servlet_PropertiesFile_16.java	126
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-54-cpg-resolved.bin	tc54_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_17.java	52	CWE601_Open_Redirect__Servlet_PropertiesFile_17.java	93
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-54-cpg-resolved.bin	tc54_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_17.java	106	CWE601_Open_Redirect__Servlet_PropertiesFile_17.java	126
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-55-cpg-resolved.bin	tc55_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_21.java	83	CWE601_Open_Redirect__Servlet_PropertiesFile_21.java	61
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-55-cpg-resolved.bin	tc55_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_21.java	170	CWE601_Open_Redirect__Servlet_PropertiesFile_21.java	150
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-55-cpg-resolved.bin	tc55_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_21.java	214	CWE601_Open_Redirect__Servlet_PropertiesFile_21.java	201
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-56-cpg-resolved.bin	tc56_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_22b.java	48	CWE601_Open_Redirect__Servlet_PropertiesFile_22a.java	55
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-56-cpg-resolved.bin	tc56_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_22b.java	95	CWE601_Open_Redirect__Servlet_PropertiesFile_22a.java	96
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-56-cpg-resolved.bin	tc56_flow3	CWE601_Open_Redirect__Servlet_PropertiesFile_22b.java	110	CWE601_Open_Redirect__Servlet_PropertiesFile_22a.java	126
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-57-cpg-resolved.bin	tc57_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_31.java	55	CWE601_Open_Redirect__Servlet_PropertiesFile_31.java	99
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-57-cpg-resolved.bin	tc57_flow2	CWE601_Open_Redirect__Servlet_PropertiesFile_31.java	119	CWE601_Open_Redirect__Servlet_PropertiesFile_31.java	142
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe601_cpg/cwe601-58-cpg-resolved.bin	tc58_flow1	CWE601_Open_Redirect__Servlet_PropertiesFile_41.java	76	CWE601_Open_Redirect__Servlet_PropertiesFile_41.java	53
