/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-1-cpg-resolved.bin	tc1_flow2	CWE80_XSS__CWE182_Servlet_File_01.java	119	CWE80_XSS__CWE182_Servlet_File_01.java	124
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-10-cpg-resolved.bin	tc10_flow3	CWE80_XSS__CWE182_Servlet_File_10.java	147	CWE80_XSS__CWE182_Servlet_File_10.java	159
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-11-cpg-resolved.bin	tc11_flow2	CWE80_XSS__CWE182_Servlet_File_11.java	128	CWE80_XSS__CWE182_Servlet_File_11.java	135
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-11-cpg-resolved.bin	tc11_flow3	CWE80_XSS__CWE182_Servlet_File_11.java	147	CWE80_XSS__CWE182_Servlet_File_11.java	159
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-12-cpg-resolved.bin	tc12_flow2	CWE80_XSS__CWE182_Servlet_File_12.java	123	CWE80_XSS__CWE182_Servlet_File_12.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-13-cpg-resolved.bin	tc13_flow2	CWE80_XSS__CWE182_Servlet_File_13.java	128	CWE80_XSS__CWE182_Servlet_File_13.java	135
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-13-cpg-resolved.bin	tc13_flow3	CWE80_XSS__CWE182_Servlet_File_13.java	147	CWE80_XSS__CWE182_Servlet_File_13.java	159
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-14-cpg-resolved.bin	tc14_flow2	CWE80_XSS__CWE182_Servlet_File_14.java	128	CWE80_XSS__CWE182_Servlet_File_14.java	135
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-14-cpg-resolved.bin	tc14_flow3	CWE80_XSS__CWE182_Servlet_File_14.java	147	CWE80_XSS__CWE182_Servlet_File_14.java	159
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-15-cpg-resolved.bin	tc15_flow2	CWE80_XSS__CWE182_Servlet_File_15.java	130	CWE80_XSS__CWE182_Servlet_File_15.java	137
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-15-cpg-resolved.bin	tc15_flow3	CWE80_XSS__CWE182_Servlet_File_15.java	151	CWE80_XSS__CWE182_Servlet_File_15.java	163
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-16-cpg-resolved.bin	tc16_flow2	CWE80_XSS__CWE182_Servlet_File_16.java	118	CWE80_XSS__CWE182_Servlet_File_16.java	125
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-17-cpg-resolved.bin	tc17_flow2	CWE80_XSS__CWE182_Servlet_File_17.java	117	CWE80_XSS__CWE182_Servlet_File_17.java	124
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-18-cpg-resolved.bin	tc18_flow2	CWE80_XSS__CWE182_Servlet_File_21.java	168	CWE80_XSS__CWE182_Servlet_File_21.java	149
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-18-cpg-resolved.bin	tc18_flow3	CWE80_XSS__CWE182_Servlet_File_21.java	198	CWE80_XSS__CWE182_Servlet_File_21.java	186
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-19-cpg-resolved.bin	tc19_flow2	CWE80_XSS__CWE182_Servlet_File_22b.java	124	CWE80_XSS__CWE182_Servlet_File_22a.java	65
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-19-cpg-resolved.bin	tc19_flow3	CWE80_XSS__CWE182_Servlet_File_22b.java	139	CWE80_XSS__CWE182_Servlet_File_22a.java	81
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-20-cpg-resolved.bin	tc20_flow2	CWE80_XSS__CWE182_Servlet_File_31.java	130	CWE80_XSS__CWE182_Servlet_File_31.java	140
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-21-cpg-resolved.bin	tc21_flow2	CWE80_XSS__CWE182_Servlet_File_41.java	135	CWE80_XSS__CWE182_Servlet_File_41.java	124
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-22-cpg-resolved.bin	tc22_flow2	CWE80_XSS__CWE182_Servlet_File_42.java	120	CWE80_XSS__CWE182_Servlet_File_42.java	133
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-23-cpg-resolved.bin	tc23_flow2	CWE80_XSS__CWE182_Servlet_File_45.java	143	CWE80_XSS__CWE182_Servlet_File_45.java	132
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-24-cpg-resolved.bin	tc24_flow2	CWE80_XSS__CWE182_Servlet_File_51a.java	113	CWE80_XSS__CWE182_Servlet_File_51b.java	41
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-25-cpg-resolved.bin	tc25_flow2	CWE80_XSS__CWE182_Servlet_File_52a.java	114	CWE80_XSS__CWE182_Servlet_File_52c.java	42
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-26-cpg-resolved.bin	tc26_flow2	CWE80_XSS__CWE182_Servlet_File_53a.java	114	CWE80_XSS__CWE182_Servlet_File_53d.java	42
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-27-cpg-resolved.bin	tc27_flow2	CWE80_XSS__CWE182_Servlet_File_54a.java	114	CWE80_XSS__CWE182_Servlet_File_54e.java	42
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-28-cpg-resolved.bin	tc28_flow2	CWE80_XSS__CWE182_Servlet_File_61b.java	109	CWE80_XSS__CWE182_Servlet_File_61a.java	49
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-29-cpg-resolved.bin	tc29_flow2	CWE80_XSS__CWE182_Servlet_File_66a.java	116	CWE80_XSS__CWE182_Servlet_File_66b.java	44
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-30-cpg-resolved.bin	tc30_flow2	CWE80_XSS__CWE182_Servlet_File_67a.java	121	CWE80_XSS__CWE182_Servlet_File_67b.java	44
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-31-cpg-resolved.bin	tc31_flow2	CWE80_XSS__CWE182_Servlet_File_68a.java	113	CWE80_XSS__CWE182_Servlet_File_68b.java	43
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-32-cpg-resolved.bin	tc32_flow2	CWE80_XSS__CWE182_Servlet_File_71a.java	114	CWE80_XSS__CWE182_Servlet_File_71b.java	44
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-33-cpg-resolved.bin	tc33_flow2	CWE80_XSS__CWE182_Servlet_File_72a.java	119	CWE80_XSS__CWE182_Servlet_File_72b.java	45
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-34-cpg-resolved.bin	tc34_flow2	CWE80_XSS__CWE182_Servlet_File_73a.java	119	CWE80_XSS__CWE182_Servlet_File_73b.java	45
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-35-cpg-resolved.bin	tc35_flow2	CWE80_XSS__CWE182_Servlet_File_74a.java	119	CWE80_XSS__CWE182_Servlet_File_74b.java	45
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-36-cpg-resolved.bin	tc36_flow2	CWE80_XSS__CWE182_Servlet_File_75a.java	159	CWE80_XSS__CWE182_Servlet_File_75b.java	100
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-37-cpg-resolved.bin	tc37_flow2	CWE80_XSS__CWE182_Servlet_File_81a.java	115	CWE80_XSS__CWE182_Servlet_File_81_goodG2B.java	30
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-38-cpg-resolved.bin	tc38_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_01.java	48	CWE80_XSS__CWE182_Servlet_PropertiesFile_01.java	74
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-38-cpg-resolved.bin	tc38_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_01.java	90	CWE80_XSS__CWE182_Servlet_PropertiesFile_01.java	95
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-39-cpg-resolved.bin	tc39_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_02.java	46	CWE80_XSS__CWE182_Servlet_PropertiesFile_02.java	79
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-39-cpg-resolved.bin	tc39_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_02.java	98	CWE80_XSS__CWE182_Servlet_PropertiesFile_02.java	105
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-39-cpg-resolved.bin	tc39_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_02.java	117	CWE80_XSS__CWE182_Servlet_PropertiesFile_02.java	129
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-40-cpg-resolved.bin	tc40_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_03.java	46	CWE80_XSS__CWE182_Servlet_PropertiesFile_03.java	79
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-40-cpg-resolved.bin	tc40_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_03.java	98	CWE80_XSS__CWE182_Servlet_PropertiesFile_03.java	105
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-40-cpg-resolved.bin	tc40_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_03.java	117	CWE80_XSS__CWE182_Servlet_PropertiesFile_03.java	129
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-41-cpg-resolved.bin	tc41_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_04.java	53	CWE80_XSS__CWE182_Servlet_PropertiesFile_04.java	86
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-41-cpg-resolved.bin	tc41_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_04.java	105	CWE80_XSS__CWE182_Servlet_PropertiesFile_04.java	112
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-41-cpg-resolved.bin	tc41_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_04.java	124	CWE80_XSS__CWE182_Servlet_PropertiesFile_04.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-42-cpg-resolved.bin	tc42_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_05.java	53	CWE80_XSS__CWE182_Servlet_PropertiesFile_05.java	86
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-42-cpg-resolved.bin	tc42_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_05.java	105	CWE80_XSS__CWE182_Servlet_PropertiesFile_05.java	112
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-42-cpg-resolved.bin	tc42_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_05.java	124	CWE80_XSS__CWE182_Servlet_PropertiesFile_05.java	136
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-43-cpg-resolved.bin	tc43_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_06.java	52	CWE80_XSS__CWE182_Servlet_PropertiesFile_06.java	85
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-43-cpg-resolved.bin	tc43_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_06.java	104	CWE80_XSS__CWE182_Servlet_PropertiesFile_06.java	111
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-43-cpg-resolved.bin	tc43_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_06.java	123	CWE80_XSS__CWE182_Servlet_PropertiesFile_06.java	135
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-44-cpg-resolved.bin	tc44_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_07.java	52	CWE80_XSS__CWE182_Servlet_PropertiesFile_07.java	85
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-44-cpg-resolved.bin	tc44_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_07.java	104	CWE80_XSS__CWE182_Servlet_PropertiesFile_07.java	111
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-44-cpg-resolved.bin	tc44_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_07.java	123	CWE80_XSS__CWE182_Servlet_PropertiesFile_07.java	135
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-45-cpg-resolved.bin	tc45_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_08.java	60	CWE80_XSS__CWE182_Servlet_PropertiesFile_08.java	93
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-45-cpg-resolved.bin	tc45_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_08.java	112	CWE80_XSS__CWE182_Servlet_PropertiesFile_08.java	119
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-45-cpg-resolved.bin	tc45_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_08.java	131	CWE80_XSS__CWE182_Servlet_PropertiesFile_08.java	143
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-46-cpg-resolved.bin	tc46_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_09.java	46	CWE80_XSS__CWE182_Servlet_PropertiesFile_09.java	79
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-46-cpg-resolved.bin	tc46_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_09.java	98	CWE80_XSS__CWE182_Servlet_PropertiesFile_09.java	105
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-46-cpg-resolved.bin	tc46_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_09.java	117	CWE80_XSS__CWE182_Servlet_PropertiesFile_09.java	129
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-47-cpg-resolved.bin	tc47_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_10.java	46	CWE80_XSS__CWE182_Servlet_PropertiesFile_10.java	79
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-47-cpg-resolved.bin	tc47_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_10.java	98	CWE80_XSS__CWE182_Servlet_PropertiesFile_10.java	105
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-47-cpg-resolved.bin	tc47_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_10.java	117	CWE80_XSS__CWE182_Servlet_PropertiesFile_10.java	129
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-48-cpg-resolved.bin	tc48_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_11.java	46	CWE80_XSS__CWE182_Servlet_PropertiesFile_11.java	79
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-48-cpg-resolved.bin	tc48_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_11.java	98	CWE80_XSS__CWE182_Servlet_PropertiesFile_11.java	105
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-48-cpg-resolved.bin	tc48_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_11.java	117	CWE80_XSS__CWE182_Servlet_PropertiesFile_11.java	129
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-49-cpg-resolved.bin	tc49_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_12.java	46	CWE80_XSS__CWE182_Servlet_PropertiesFile_12.java	80
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-49-cpg-resolved.bin	tc49_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_12.java	93	CWE80_XSS__CWE182_Servlet_PropertiesFile_12.java	106
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-50-cpg-resolved.bin	tc50_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_13.java	46	CWE80_XSS__CWE182_Servlet_PropertiesFile_13.java	79
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-50-cpg-resolved.bin	tc50_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_13.java	98	CWE80_XSS__CWE182_Servlet_PropertiesFile_13.java	105
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-50-cpg-resolved.bin	tc50_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_13.java	117	CWE80_XSS__CWE182_Servlet_PropertiesFile_13.java	129
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-51-cpg-resolved.bin	tc51_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_14.java	46	CWE80_XSS__CWE182_Servlet_PropertiesFile_14.java	79
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-51-cpg-resolved.bin	tc51_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_14.java	98	CWE80_XSS__CWE182_Servlet_PropertiesFile_14.java	105
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-51-cpg-resolved.bin	tc51_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_14.java	117	CWE80_XSS__CWE182_Servlet_PropertiesFile_14.java	129
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-52-cpg-resolved.bin	tc52_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_15.java	48	CWE80_XSS__CWE182_Servlet_PropertiesFile_15.java	81
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-52-cpg-resolved.bin	tc52_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_15.java	100	CWE80_XSS__CWE182_Servlet_PropertiesFile_15.java	107
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-52-cpg-resolved.bin	tc52_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_15.java	121	CWE80_XSS__CWE182_Servlet_PropertiesFile_15.java	133
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-53-cpg-resolved.bin	tc53_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_16.java	47	CWE80_XSS__CWE182_Servlet_PropertiesFile_16.java	75
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-53-cpg-resolved.bin	tc53_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_16.java	88	CWE80_XSS__CWE182_Servlet_PropertiesFile_16.java	95
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-54-cpg-resolved.bin	tc54_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_17.java	48	CWE80_XSS__CWE182_Servlet_PropertiesFile_17.java	76
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-54-cpg-resolved.bin	tc54_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_17.java	88	CWE80_XSS__CWE182_Servlet_PropertiesFile_17.java	95
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-55-cpg-resolved.bin	tc55_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_21.java	65	CWE80_XSS__CWE182_Servlet_PropertiesFile_21.java	44
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-55-cpg-resolved.bin	tc55_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_21.java	138	CWE80_XSS__CWE182_Servlet_PropertiesFile_21.java	119
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-55-cpg-resolved.bin	tc55_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_21.java	168	CWE80_XSS__CWE182_Servlet_PropertiesFile_21.java	156
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-56-cpg-resolved.bin	tc56_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_22b.java	47	CWE80_XSS__CWE182_Servlet_PropertiesFile_22a.java	38
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-56-cpg-resolved.bin	tc56_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_22b.java	94	CWE80_XSS__CWE182_Servlet_PropertiesFile_22a.java	65
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-56-cpg-resolved.bin	tc56_flow3	CWE80_XSS__CWE182_Servlet_PropertiesFile_22b.java	109	CWE80_XSS__CWE182_Servlet_PropertiesFile_22a.java	81
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-57-cpg-resolved.bin	tc57_flow1	CWE80_XSS__CWE182_Servlet_PropertiesFile_31.java	51	CWE80_XSS__CWE182_Servlet_PropertiesFile_31.java	82
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe80_cpg/cwe80-57-cpg-resolved.bin	tc57_flow2	CWE80_XSS__CWE182_Servlet_PropertiesFile_31.java	101	CWE80_XSS__CWE182_Servlet_PropertiesFile_31.java	111
