/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-1-cpg-resolved.bin	tc1_flow2	CWE563_Unused_Variable__unused_init_variable_String_01.java	50	CWE563_Unused_Variable__unused_init_variable_String_01.java	54
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-13-cpg-resolved.bin	tc13_flow2	CWE563_Unused_Variable__unused_init_variable_String_13.java	46	CWE563_Unused_Variable__unused_init_variable_String_13.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-13-cpg-resolved.bin	tc13_flow3	CWE563_Unused_Variable__unused_init_variable_String_13.java	70	CWE563_Unused_Variable__unused_init_variable_String_13.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-14-cpg-resolved.bin	tc14_flow2	CWE563_Unused_Variable__unused_init_variable_String_14.java	46	CWE563_Unused_Variable__unused_init_variable_String_14.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-14-cpg-resolved.bin	tc14_flow3	CWE563_Unused_Variable__unused_init_variable_String_14.java	70	CWE563_Unused_Variable__unused_init_variable_String_14.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-15-cpg-resolved.bin	tc15_flow2	CWE563_Unused_Variable__unused_init_variable_String_15.java	52	CWE563_Unused_Variable__unused_init_variable_String_15.java	62
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-15-cpg-resolved.bin	tc15_flow3	CWE563_Unused_Variable__unused_init_variable_String_15.java	74	CWE563_Unused_Variable__unused_init_variable_String_15.java	80
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-16-cpg-resolved.bin	tc16_flow2	CWE563_Unused_Variable__unused_init_variable_String_16.java	48	CWE563_Unused_Variable__unused_init_variable_String_16.java	53
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-17-cpg-resolved.bin	tc17_flow2	CWE563_Unused_Variable__unused_init_variable_String_17.java	47	CWE563_Unused_Variable__unused_init_variable_String_17.java	52
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-18-cpg-resolved.bin	tc18_flow2	CWE563_Unused_Variable__unused_init_variable_String_81a.java	47	CWE563_Unused_Variable__unused_init_variable_String_81_goodB2G.java	28
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-19-cpg-resolved.bin	tc19_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_01.java	50	CWE563_Unused_Variable__unused_init_variable_StringBuilder_01.java	54
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-20-cpg-resolved.bin	tc20_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_02.java	46	CWE563_Unused_Variable__unused_init_variable_StringBuilder_02.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-20-cpg-resolved.bin	tc20_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_02.java	70	CWE563_Unused_Variable__unused_init_variable_StringBuilder_02.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-21-cpg-resolved.bin	tc21_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_03.java	46	CWE563_Unused_Variable__unused_init_variable_StringBuilder_03.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-21-cpg-resolved.bin	tc21_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_03.java	70	CWE563_Unused_Variable__unused_init_variable_StringBuilder_03.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-22-cpg-resolved.bin	tc22_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_04.java	53	CWE563_Unused_Variable__unused_init_variable_StringBuilder_04.java	65
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-22-cpg-resolved.bin	tc22_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_04.java	77	CWE563_Unused_Variable__unused_init_variable_StringBuilder_04.java	82
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-23-cpg-resolved.bin	tc23_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_05.java	53	CWE563_Unused_Variable__unused_init_variable_StringBuilder_05.java	65
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-23-cpg-resolved.bin	tc23_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_05.java	77	CWE563_Unused_Variable__unused_init_variable_StringBuilder_05.java	82
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-24-cpg-resolved.bin	tc24_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_06.java	52	CWE563_Unused_Variable__unused_init_variable_StringBuilder_06.java	64
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-24-cpg-resolved.bin	tc24_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_06.java	76	CWE563_Unused_Variable__unused_init_variable_StringBuilder_06.java	81
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-25-cpg-resolved.bin	tc25_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_07.java	52	CWE563_Unused_Variable__unused_init_variable_StringBuilder_07.java	64
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-25-cpg-resolved.bin	tc25_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_07.java	76	CWE563_Unused_Variable__unused_init_variable_StringBuilder_07.java	81
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-26-cpg-resolved.bin	tc26_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_08.java	60	CWE563_Unused_Variable__unused_init_variable_StringBuilder_08.java	72
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-26-cpg-resolved.bin	tc26_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_08.java	84	CWE563_Unused_Variable__unused_init_variable_StringBuilder_08.java	89
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-27-cpg-resolved.bin	tc27_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_09.java	46	CWE563_Unused_Variable__unused_init_variable_StringBuilder_09.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-27-cpg-resolved.bin	tc27_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_09.java	70	CWE563_Unused_Variable__unused_init_variable_StringBuilder_09.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-28-cpg-resolved.bin	tc28_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_10.java	46	CWE563_Unused_Variable__unused_init_variable_StringBuilder_10.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-28-cpg-resolved.bin	tc28_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_10.java	70	CWE563_Unused_Variable__unused_init_variable_StringBuilder_10.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-29-cpg-resolved.bin	tc29_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_11.java	46	CWE563_Unused_Variable__unused_init_variable_StringBuilder_11.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-29-cpg-resolved.bin	tc29_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_11.java	70	CWE563_Unused_Variable__unused_init_variable_StringBuilder_11.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-30-cpg-resolved.bin	tc30_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_12.java	55	CWE563_Unused_Variable__unused_init_variable_StringBuilder_12.java	67
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-31-cpg-resolved.bin	tc31_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_13.java	46	CWE563_Unused_Variable__unused_init_variable_StringBuilder_13.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-31-cpg-resolved.bin	tc31_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_13.java	70	CWE563_Unused_Variable__unused_init_variable_StringBuilder_13.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-32-cpg-resolved.bin	tc32_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_14.java	46	CWE563_Unused_Variable__unused_init_variable_StringBuilder_14.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-32-cpg-resolved.bin	tc32_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_14.java	70	CWE563_Unused_Variable__unused_init_variable_StringBuilder_14.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-33-cpg-resolved.bin	tc33_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_15.java	52	CWE563_Unused_Variable__unused_init_variable_StringBuilder_15.java	62
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-33-cpg-resolved.bin	tc33_flow3	CWE563_Unused_Variable__unused_init_variable_StringBuilder_15.java	74	CWE563_Unused_Variable__unused_init_variable_StringBuilder_15.java	80
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-34-cpg-resolved.bin	tc34_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_16.java	48	CWE563_Unused_Variable__unused_init_variable_StringBuilder_16.java	53
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-35-cpg-resolved.bin	tc35_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_17.java	47	CWE563_Unused_Variable__unused_init_variable_StringBuilder_17.java	52
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-36-cpg-resolved.bin	tc36_flow2	CWE563_Unused_Variable__unused_init_variable_StringBuilder_81a.java	47	CWE563_Unused_Variable__unused_init_variable_StringBuilder_81_goodB2G.java	28
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-37-cpg-resolved.bin	tc37_flow2	CWE563_Unused_Variable__unused_init_variable_int_01.java	50	CWE563_Unused_Variable__unused_init_variable_int_01.java	54
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-38-cpg-resolved.bin	tc38_flow2	CWE563_Unused_Variable__unused_init_variable_int_02.java	46	CWE563_Unused_Variable__unused_init_variable_int_02.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-38-cpg-resolved.bin	tc38_flow3	CWE563_Unused_Variable__unused_init_variable_int_02.java	70	CWE563_Unused_Variable__unused_init_variable_int_02.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-39-cpg-resolved.bin	tc39_flow2	CWE563_Unused_Variable__unused_init_variable_int_03.java	46	CWE563_Unused_Variable__unused_init_variable_int_03.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-39-cpg-resolved.bin	tc39_flow3	CWE563_Unused_Variable__unused_init_variable_int_03.java	70	CWE563_Unused_Variable__unused_init_variable_int_03.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-40-cpg-resolved.bin	tc40_flow2	CWE563_Unused_Variable__unused_init_variable_int_04.java	53	CWE563_Unused_Variable__unused_init_variable_int_04.java	65
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-40-cpg-resolved.bin	tc40_flow3	CWE563_Unused_Variable__unused_init_variable_int_04.java	77	CWE563_Unused_Variable__unused_init_variable_int_04.java	82
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-41-cpg-resolved.bin	tc41_flow2	CWE563_Unused_Variable__unused_init_variable_int_05.java	53	CWE563_Unused_Variable__unused_init_variable_int_05.java	65
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-41-cpg-resolved.bin	tc41_flow3	CWE563_Unused_Variable__unused_init_variable_int_05.java	77	CWE563_Unused_Variable__unused_init_variable_int_05.java	82
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-42-cpg-resolved.bin	tc42_flow2	CWE563_Unused_Variable__unused_init_variable_int_06.java	52	CWE563_Unused_Variable__unused_init_variable_int_06.java	64
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-42-cpg-resolved.bin	tc42_flow3	CWE563_Unused_Variable__unused_init_variable_int_06.java	76	CWE563_Unused_Variable__unused_init_variable_int_06.java	81
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-43-cpg-resolved.bin	tc43_flow2	CWE563_Unused_Variable__unused_init_variable_int_07.java	52	CWE563_Unused_Variable__unused_init_variable_int_07.java	64
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-43-cpg-resolved.bin	tc43_flow3	CWE563_Unused_Variable__unused_init_variable_int_07.java	76	CWE563_Unused_Variable__unused_init_variable_int_07.java	81
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-44-cpg-resolved.bin	tc44_flow2	CWE563_Unused_Variable__unused_init_variable_int_08.java	60	CWE563_Unused_Variable__unused_init_variable_int_08.java	72
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-44-cpg-resolved.bin	tc44_flow3	CWE563_Unused_Variable__unused_init_variable_int_08.java	84	CWE563_Unused_Variable__unused_init_variable_int_08.java	89
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-45-cpg-resolved.bin	tc45_flow2	CWE563_Unused_Variable__unused_init_variable_int_09.java	46	CWE563_Unused_Variable__unused_init_variable_int_09.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-45-cpg-resolved.bin	tc45_flow3	CWE563_Unused_Variable__unused_init_variable_int_09.java	70	CWE563_Unused_Variable__unused_init_variable_int_09.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-46-cpg-resolved.bin	tc46_flow2	CWE563_Unused_Variable__unused_init_variable_int_10.java	46	CWE563_Unused_Variable__unused_init_variable_int_10.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-46-cpg-resolved.bin	tc46_flow3	CWE563_Unused_Variable__unused_init_variable_int_10.java	70	CWE563_Unused_Variable__unused_init_variable_int_10.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-47-cpg-resolved.bin	tc47_flow2	CWE563_Unused_Variable__unused_init_variable_int_11.java	46	CWE563_Unused_Variable__unused_init_variable_int_11.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-47-cpg-resolved.bin	tc47_flow3	CWE563_Unused_Variable__unused_init_variable_int_11.java	70	CWE563_Unused_Variable__unused_init_variable_int_11.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-48-cpg-resolved.bin	tc48_flow2	CWE563_Unused_Variable__unused_init_variable_int_12.java	55	CWE563_Unused_Variable__unused_init_variable_int_12.java	67
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-49-cpg-resolved.bin	tc49_flow2	CWE563_Unused_Variable__unused_init_variable_int_13.java	46	CWE563_Unused_Variable__unused_init_variable_int_13.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-49-cpg-resolved.bin	tc49_flow3	CWE563_Unused_Variable__unused_init_variable_int_13.java	70	CWE563_Unused_Variable__unused_init_variable_int_13.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-50-cpg-resolved.bin	tc50_flow2	CWE563_Unused_Variable__unused_init_variable_int_14.java	46	CWE563_Unused_Variable__unused_init_variable_int_14.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-50-cpg-resolved.bin	tc50_flow3	CWE563_Unused_Variable__unused_init_variable_int_14.java	70	CWE563_Unused_Variable__unused_init_variable_int_14.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-51-cpg-resolved.bin	tc51_flow2	CWE563_Unused_Variable__unused_init_variable_int_15.java	52	CWE563_Unused_Variable__unused_init_variable_int_15.java	62
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-51-cpg-resolved.bin	tc51_flow3	CWE563_Unused_Variable__unused_init_variable_int_15.java	74	CWE563_Unused_Variable__unused_init_variable_int_15.java	80
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-52-cpg-resolved.bin	tc52_flow2	CWE563_Unused_Variable__unused_init_variable_int_16.java	48	CWE563_Unused_Variable__unused_init_variable_int_16.java	53
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-53-cpg-resolved.bin	tc53_flow2	CWE563_Unused_Variable__unused_init_variable_int_17.java	47	CWE563_Unused_Variable__unused_init_variable_int_17.java	52
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-54-cpg-resolved.bin	tc54_flow2	CWE563_Unused_Variable__unused_init_variable_int_81a.java	47	CWE563_Unused_Variable__unused_init_variable_int_81_goodB2G.java	28
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-55-cpg-resolved.bin	tc55_flow2	CWE563_Unused_Variable__unused_init_variable_long_01.java	50	CWE563_Unused_Variable__unused_init_variable_long_01.java	54
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-56-cpg-resolved.bin	tc56_flow2	CWE563_Unused_Variable__unused_init_variable_long_02.java	46	CWE563_Unused_Variable__unused_init_variable_long_02.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-56-cpg-resolved.bin	tc56_flow3	CWE563_Unused_Variable__unused_init_variable_long_02.java	70	CWE563_Unused_Variable__unused_init_variable_long_02.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-57-cpg-resolved.bin	tc57_flow2	CWE563_Unused_Variable__unused_init_variable_long_03.java	46	CWE563_Unused_Variable__unused_init_variable_long_03.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-57-cpg-resolved.bin	tc57_flow3	CWE563_Unused_Variable__unused_init_variable_long_03.java	70	CWE563_Unused_Variable__unused_init_variable_long_03.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-58-cpg-resolved.bin	tc58_flow2	CWE563_Unused_Variable__unused_init_variable_long_04.java	53	CWE563_Unused_Variable__unused_init_variable_long_04.java	65
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-58-cpg-resolved.bin	tc58_flow3	CWE563_Unused_Variable__unused_init_variable_long_04.java	77	CWE563_Unused_Variable__unused_init_variable_long_04.java	82
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-59-cpg-resolved.bin	tc59_flow2	CWE563_Unused_Variable__unused_init_variable_long_05.java	53	CWE563_Unused_Variable__unused_init_variable_long_05.java	65
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-59-cpg-resolved.bin	tc59_flow3	CWE563_Unused_Variable__unused_init_variable_long_05.java	77	CWE563_Unused_Variable__unused_init_variable_long_05.java	82
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-60-cpg-resolved.bin	tc60_flow2	CWE563_Unused_Variable__unused_init_variable_long_06.java	52	CWE563_Unused_Variable__unused_init_variable_long_06.java	64
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-60-cpg-resolved.bin	tc60_flow3	CWE563_Unused_Variable__unused_init_variable_long_06.java	76	CWE563_Unused_Variable__unused_init_variable_long_06.java	81
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-61-cpg-resolved.bin	tc61_flow2	CWE563_Unused_Variable__unused_init_variable_long_07.java	52	CWE563_Unused_Variable__unused_init_variable_long_07.java	64
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-61-cpg-resolved.bin	tc61_flow3	CWE563_Unused_Variable__unused_init_variable_long_07.java	76	CWE563_Unused_Variable__unused_init_variable_long_07.java	81
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-62-cpg-resolved.bin	tc62_flow2	CWE563_Unused_Variable__unused_init_variable_long_08.java	60	CWE563_Unused_Variable__unused_init_variable_long_08.java	72
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-62-cpg-resolved.bin	tc62_flow3	CWE563_Unused_Variable__unused_init_variable_long_08.java	84	CWE563_Unused_Variable__unused_init_variable_long_08.java	89
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-63-cpg-resolved.bin	tc63_flow2	CWE563_Unused_Variable__unused_init_variable_long_09.java	46	CWE563_Unused_Variable__unused_init_variable_long_09.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-63-cpg-resolved.bin	tc63_flow3	CWE563_Unused_Variable__unused_init_variable_long_09.java	70	CWE563_Unused_Variable__unused_init_variable_long_09.java	75
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe563_cpg/cwe563-64-cpg-resolved.bin	tc64_flow2	CWE563_Unused_Variable__unused_init_variable_long_10.java	46	CWE563_Unused_Variable__unused_init_variable_long_10.java	58
